respondent_id,survey_type,state,segment_key,segment,digital_comfort,adopt_likelihood,pain_severity,curr_satisfaction,nps_score,biz_type,firm_size,bc_headcount,hire_freq,days_to_fill,dropout_rate,curr_rec_spend_tier,pp_speed,pp_verify_skills,pp_reliability,pp_attrition,pp_wage_dispute,pp_shortage_trained,pp_high_commission,pp_seasonal_gap,pp_language_barrier,pp_no_background_check,primary_device,dt_whatsapp,dt_olx,dt_apna,dt_job_app,dt_excel,dt_none,govt_trust_impact,dispute_resolution_imp,fp_instant_search,fp_govt_verified,fp_ratings,fp_realtime_avail,fp_digital_payment,fp_digital_contract,fp_nsdc_integration,fp_background_check,fp_replacement_guarantee,fp_seasonal_support,fp_whatsapp_interface,fp_multilingual,fp_advance_booking,realtime_avail_imp,govt_db_integration,seasonal_hire,main_barrier,pricing_model_pref,max_wtp_employer_tier,curr_agent_comm_tier,adoption_timeline_emp,peer_network_est,ch_whatsapp,ch_olx,ch_apna,ch_agent,ch_reference,ch_newspaper,ch_walkin,ch_other,age_group,gender,education,primary_language,job_change_freq,time_to_find_job,experienced_wage_theft,unsafe_cond_freq,wp_hard_to_find,wp_payment_issues,wp_no_references,wp_cheated_contractor,wp_unsafe_conditions,wp_commute_distance,wp_discrimination,wp_no_proof_skills,curr_method_satisfaction,smartphone_access,app_whatsapp,app_apna,app_olx,app_facebook_jobs,app_workindia,app_none,govt_endorsement_imp,review_system_trust,employment_type_pref,max_travel_dist,wf_job_matching,wf_verified_employers,wf_payment_tracking,wf_skill_certificates,wf_voice_interface,wf_whatsapp_alerts,wf_govt_scheme_notif,wf_grievance_system,wf_free_courses,wf_daily_gig_options,payment_tracking_imp,adoption_barrier_wkr,willing_to_pay_worker,max_fee_worker_tier,adoption_timeline_wkr,years_in_biz,workers_placed_monthly,num_clients,difficulty_finding_workers,early_exit_rate_ctr,curr_tools_satisfaction,placement_analytics_imp,business_threat_perception,willing_to_onboard_partner,cf_worker_database,cf_govt_verified,cf_auto_contract,cf_multi_client_dash,cf_worker_tracker,cf_commission_invoice,cf_ratings,cf_replacement_mgmt,cf_compliance_tracker,commission_structure,revenue_model_pref_ctr,commission_share_platform,client_onboard_3m_est,org_type,designation_level,data_gap_severity,last_mile_challenge_freq,existing_initiative_effectiveness,integration_readiness,dpdpa_importance,endorsement_likelihood,realtime_data_value,dataset_sharing_willingness,mou_likelihood,pilot_willingness,engagement_timeline_gov,gf_realtime_dashboard,gf_eshram_integration,gf_pmkvy_link,gf_wage_tracking,gf_social_protection_notif,gf_grievance_module,gf_disaggregated_analytics,gf_employer_compliance,gf_multilingual_voice,gf_district_level_analytics,employer_section_applicable,worker_section_applicable,contractor_section_applicable,govt_section_applicable,bc_headcount_outlier_flag,days_to_fill_outlier_flag,workers_placed_monthly_outlier_flag
CTR_0049,contractor,Maharashtra,A,InnovationChampion,3,4,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,42.0,2.0,3.0,2.0,2.0,5.0,3.0,"Yes, actively",1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,% of Monthly Salary,Subscription Access Fee,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0
CTR_0050,contractor,Delhi,B,CostConscious,5,3,4,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,48.0,2.0,4.0,2.0,3.0,4.0,2.0,"Yes, actively",1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,Mixed,Revenue Share,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0
CTR_0051,contractor,Uttar Pradesh,B,CostConscious,3,4,4,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,16.0,3.0,4.0,3.0,2.0,3.0,0.0,"Yes, if incentivised",1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,Per-day Margin,Higher Volume + Lower Margin,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0
CTR_0052,contractor,Delhi,C,DigitalLaggard,2,4,2,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,15.0,3.0,4.0,3.0,3.0,2.0,2.0,No,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,Fixed Fee per Placement,Subscription Access Fee,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0
CTR_0053,contractor,Uttar Pradesh,A,InnovationChampion,4,4,4,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,43.0,2.0,4.0,0.0,1.0,5.0,1.0,"Yes, if incentivised",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Mixed,Higher Volume + Lower Margin,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0
CTR_0054,contractor,Kerala,B,CostConscious,3,3,3,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,52.0,1.0,3.0,1.0,3.0,3.0,2.0,"Yes, if incentivised",1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,% of Monthly Salary,Lower Volume + Higher Margin,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0
CTR_0055,contractor,West Bengal,D,StatusQuo,3,1,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,24.0,1.0,3.0,0.0,3.0,2.0,4.0,No,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Per-day Margin,Lower Volume + Higher Margin,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0
CTR_0056,contractor,Uttar Pradesh,D,StatusQuo,3,3,4,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,32.0,3.0,2.0,4.0,3.0,3.0,1.0,No,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Fixed Fee per Placement,Revenue Share,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0
CTR_0057,contractor,Maharashtra,C,DigitalLaggard,3,1,3,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,17.0,3.0,3.0,2.0,2.0,5.0,1.0,"Yes, if incentivised",0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,Mixed,Revenue Share,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0
CTR_0058,contractor,Telangana,D,StatusQuo,2,2,2,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,79.0,3.0,3.0,4.0,3.0,4.0,4.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Fixed Fee per Placement,Higher Volume + Lower Margin,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0
CTR_0059,contractor,Telangana,B,CostConscious,3,4,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,17.0,3.0,4.0,2.0,2.0,4.0,3.0,"Yes, if incentivised",0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,Fixed Fee per Placement,Lower Volume + Higher Margin,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0
CTR_0060,contractor,Karnataka,A,InnovationChampion,5,4,4,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,34.0,1.0,4.0,4.0,2.0,4.0,1.0,"Yes, actively",1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Per-day Margin,Revenue Share,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0
CTR_0061,contractor,Maharashtra,A,InnovationChampion,4,5,4,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,116.0,3.0,3.0,0.0,2.0,5.0,1.0,"Yes, actively",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Retainer + Fee,Higher Volume + Lower Margin,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0
CTR_0062,contractor,Gujarat,B,CostConscious,2,3,1,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,44.0,2.0,3.0,4.0,2.0,3.0,0.0,Neutral,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,Retainer + Fee,Subscription Access Fee,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0
CTR_0063,contractor,Karnataka,C,DigitalLaggard,3,3,3,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,24.0,1.0,4.0,4.0,2.0,4.0,2.0,"Yes, actively",1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,% of Monthly Salary,Subscription Access Fee,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0
CTR_0064,contractor,Uttar Pradesh,A,InnovationChampion,4,3,4,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,34.0,2.0,5.0,2.0,2.0,1.0,2.0,"Yes, if incentivised",1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,% of Monthly Salary,Higher Volume + Lower Margin,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0
CTR_0065,contractor,Karnataka,B,CostConscious,4,4,4,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,107.0,2.0,3.0,1.0,3.0,3.0,2.0,No,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Fixed Fee per Placement,Subscription Access Fee,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0
CTR_0066,contractor,Telangana,A,InnovationChampion,3,3,4,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,31.0,2.0,4.0,4.0,3.0,5.0,1.0,"Yes, actively",1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,% of Monthly Salary,Lower Volume + Higher Margin,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0
CTR_0067,contractor,Karnataka,B,CostConscious,4,2,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,35.0,3.0,3.0,2.0,2.0,4.0,3.0,"Yes, actively",0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,% of Monthly Salary,Revenue Share,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0
CTR_0068,contractor,Uttar Pradesh,B,CostConscious,4,4,4,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,9.0,3.0,3.0,2.0,2.0,3.0,3.0,Neutral,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,Retainer + Fee,Subscription Access Fee,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0
CTR_0069,contractor,Uttar Pradesh,C,DigitalLaggard,2,3,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,15.0,2.0,2.0,2.0,2.0,3.0,0.0,"Yes, if incentivised",1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,Per-day Margin,Higher Volume + Lower Margin,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0
CTR_0070,contractor,Gujarat,C,DigitalLaggard,4,3,4,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,7.0,2.0,2.0,2.0,3.0,3.0,2.0,No,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Fixed Fee per Placement,Lower Volume + Higher Margin,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0
CTR_0071,contractor,Delhi,A,InnovationChampion,4,3,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,27.0,2.0,5.0,3.0,2.0,4.0,1.0,Neutral,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,Per-day Margin,Subscription Access Fee,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0
CTR_0072,contractor,Rajasthan,C,DigitalLaggard,4,1,4,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6.79,2.0,4.0,1.0,4.0,1.0,3.0,Neutral,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,Mixed,Lower Volume + Higher Margin,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0
CTR_0073,contractor,Gujarat,A,InnovationChampion,4,4,4,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,25.0,1.0,5.0,3.0,2.0,4.0,1.0,"Yes, if incentivised",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,Retainer + Fee,Higher Volume + Lower Margin,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0
CTR_0074,contractor,Delhi,C,DigitalLaggard,3,4,3,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,26.0,3.0,5.0,2.0,2.0,4.0,1.0,No,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,Fixed Fee per Placement,Revenue Share,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0
CTR_0075,contractor,Delhi,B,CostConscious,3,4,4,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,34.0,2.0,4.0,0.0,2.0,5.0,4.0,Neutral,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,% of Monthly Salary,Higher Volume + Lower Margin,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0
CTR_0076,contractor,Kerala,A,InnovationChampion,3,4,5,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,101.0,1.0,4.0,3.0,2.0,5.0,2.0,"Yes, actively",1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,Fixed Fee per Placement,Higher Volume + Lower Margin,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0
CTR_0077,contractor,Punjab,A,InnovationChampion,4,4,4,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,64.0,1.0,4.0,0.0,2.0,5.0,0.0,"Yes, actively",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,Per-day Margin,Higher Volume + Lower Margin,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0
CTR_0078,contractor,Tamil Nadu,A,InnovationChampion,4,4,2,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,83.0,1.0,4.0,1.0,3.0,5.0,3.0,"Yes, actively",1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,Fixed Fee per Placement,Subscription Access Fee,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0
CTR_0079,contractor,West Bengal,C,DigitalLaggard,3,3,3,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,12.0,1.0,3.0,1.0,4.0,2.0,4.0,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Mixed,Subscription Access Fee,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0
CTR_0080,contractor,Uttar Pradesh,C,DigitalLaggard,2,3,2,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,7.0,0.0,4.0,2.0,2.0,4.0,4.0,"Yes, if incentivised",1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,Per-day Margin,Commission Split,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0
CTR_0081,contractor,Uttar Pradesh,A,InnovationChampion,5,5,4,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,101.0,3.0,3.0,3.0,2.0,5.0,2.0,"Yes, if incentivised",0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Retainer + Fee,Subscription Access Fee,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0
CTR_0082,contractor,Karnataka,C,DigitalLaggard,1,2,4,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,36.0,1.0,3.0,2.0,3.0,3.0,0.0,"Yes, if incentivised",1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,% of Monthly Salary,Higher Volume + Lower Margin,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0
CTR_0083,contractor,Telangana,B,CostConscious,3,2,2,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,44.0,1.0,3.0,2.0,2.0,3.0,3.0,"Yes, if incentivised",0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,Retainer + Fee,Subscription Access Fee,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0
CTR_0084,contractor,Andhra Pradesh,A,InnovationChampion,3,4,3,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,45.0,1.0,3.0,4.0,2.0,3.0,0.0,"Yes, actively",1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,Fixed Fee per Placement,Lower Volume + Higher Margin,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0
CTR_0085,contractor,Rajasthan,B,CostConscious,3,4,5,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,147.3686826581652,2.0,4.0,2.0,2.0,3.0,2.0,"Yes, actively",1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,Retainer + Fee,Lower Volume + Higher Margin,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0
CTR_0086,contractor,Rajasthan,C,DigitalLaggard,3,3,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,,,,,,,,,,,,,3.0,,,,,2.0,62.0,2.0,3.0,3.0,2.0,3.0,1.0,No,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,Fixed Fee per Placement,Commission Split,4.0,1.0,,,3.0,,,3.0,3.0,3.0,3.0,,3.0,,,,,,,,,,,,,0,0,1,0,0,0,0
CTR_0087,contractor,Uttar Pradesh,C,DigitalLaggard,2,1,4,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,84.45441904477131,1.0,4.0,2.0,5.0,4.0,2.0,"Yes, if incentivised",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,Retainer + Fee,Lower Volume + Higher Margin,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0
CTR_0088,contractor,Andhra Pradesh,A,InnovationChampion,4,4,4,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,132.0,1.0,4.0,2.0,3.0,5.0,0.0,"Yes, if incentivised",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,% of Monthly Salary,Lower Volume + Higher Margin,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0
CTR_0089,contractor,Uttar Pradesh,C,DigitalLaggard,3,2,4,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,29.0,1.0,4.0,3.0,4.0,2.0,0.0,Neutral,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,Fixed Fee per Placement,Lower Volume + Higher Margin,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0
CTR_0090,contractor,Andhra Pradesh,B,CostConscious,3,4,3,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,80.0,2.0,5.0,2.0,1.0,3.0,2.0,"Yes, if incentivised",1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,Retainer + Fee,Subscription Access Fee,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0
CTR_0091,contractor,Uttar Pradesh,C,DigitalLaggard,2,2,3,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,29.0,1.0,4.0,0.0,3.0,3.0,0.0,Neutral,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,Fixed Fee per Placement,Higher Volume + Lower Margin,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0
CTR_0092,contractor,Uttar Pradesh,C,DigitalLaggard,2,3,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6.79,2.0,4.0,3.0,3.0,3.0,4.0,Neutral,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,Per-day Margin,Lower Volume + Higher Margin,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0
CTR_0093,contractor,Gujarat,B,CostConscious,3,5,3,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,83.0,1.0,5.0,2.0,1.0,4.0,0.0,No,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,Per-day Margin,Lower Volume + Higher Margin,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0
